x	y	label	clickSelects	showSelected1	PANEL	group
21	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
22	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
23	23.95	23.9	Saturday 21 Jan 2017	Saturday 21 Jan 2017	1	330
0	23.95	23.9	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
1	23.95	23.9	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
2	23.95	23.9	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
3	23.95	23.9	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
4	23.95	23.9	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
6	23.95	23.9	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
9	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
14	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
15	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
16	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
19	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
20	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
22	22.48	22.5	Sunday 22 Jan 2017	Sunday 22 Jan 2017	1	457
8	22.9614035087719	23.0	Monday 23 Jan 2017	Monday 23 Jan 2017	1	215
15	24.44	24.4	Monday 23 Jan 2017	Monday 23 Jan 2017	1	215
8	22.5229824561404	22.5	Tuesday 24 Jan 2017	Tuesday 24 Jan 2017	1	712
15	23.9668965517241	24.0	Tuesday 24 Jan 2017	Tuesday 24 Jan 2017	1	712
2	23.95	23.9	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	1	840
3	23.95	23.9	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	1	840
4	23.95	23.9	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	1	840
8	22.9356140350877	22.9	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	1	840
11	23.95	23.9	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	1	840
12	23.95	23.9	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	1	840
13	24.4653448275862	24.5	Thursday 26 Jan 2017	Thursday 26 Jan 2017	1	597
19	23.4008620689655	23.4	Thursday 26 Jan 2017	Thursday 26 Jan 2017	1	597
5	24.44	24.4	Friday 27 Jan 2017	Friday 27 Jan 2017	1	108
19	22.5475862068966	22.5	Friday 27 Jan 2017	Friday 27 Jan 2017	1	108
1	23.46	23.5	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
2	23.46	23.5	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
3	23.46	23.5	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
4	23.46	23.5	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
5	23.46	23.5	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
6	23.46	23.5	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
10	22.3338596491228	22.3	Saturday 28 Jan 2017	Saturday 28 Jan 2017	1	358
5	23.46	23.5	Sunday 29 Jan 2017	Sunday 29 Jan 2017	1	485
6	23.46	23.5	Sunday 29 Jan 2017	Sunday 29 Jan 2017	1	485
18	22.351052631579	22.4	Sunday 29 Jan 2017	Sunday 29 Jan 2017	1	485
7	22.48	22.5	Monday 30 Jan 2017	Monday 30 Jan 2017	1	243
15	24.8612280701754	24.9	Monday 30 Jan 2017	Monday 30 Jan 2017	1	243
8	22.3363793103448	22.3	Tuesday 31 Jan 2017	Tuesday 31 Jan 2017	1	739
14	25.4613793103448	25.5	Tuesday 31 Jan 2017	Tuesday 31 Jan 2017	1	739
9	22.7035087719298	22.7	Wednesday 01 Feb 2017	Wednesday 01 Feb 2017	1	742
15	25.1105263157895	25.1	Wednesday 01 Feb 2017	Wednesday 01 Feb 2017	1	742
0	22.851724137931	22.9	Thursday 02 Feb 2017	Thursday 02 Feb 2017	1	499
13	25.2738596491228	25.3	Thursday 02 Feb 2017	Thursday 02 Feb 2017	1	499
16	25.2003448275862	25.2	Friday 03 Feb 2017	Friday 03 Feb 2017	1	11
21	23.090350877193	23.1	Friday 03 Feb 2017	Friday 03 Feb 2017	1	11
1	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
2	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
3	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
4	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
5	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
6	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
19	22.720701754386	22.7	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
21	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
22	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
23	23.46	23.5	Saturday 04 Feb 2017	Saturday 04 Feb 2017	1	261
0	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
1	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
2	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
3	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
4	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
5	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
6	23.46	23.5	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
15	21.9985964912281	22.0	Sunday 05 Feb 2017	Sunday 05 Feb 2017	1	388
8	22.48	22.5	Monday 06 Feb 2017	Monday 06 Feb 2017	1	145
11	24.4314035087719	24.4	Monday 06 Feb 2017	Monday 06 Feb 2017	1	145
5	23.6147368421053	23.6	Tuesday 07 Feb 2017	Tuesday 07 Feb 2017	1	642
9	22.2049122807018	22.2	Tuesday 07 Feb 2017	Tuesday 07 Feb 2017	1	642
9	22.6863157894737	22.7	Wednesday 08 Feb 2017	Wednesday 08 Feb 2017	1	770
13	25.0933333333333	25.1	Wednesday 08 Feb 2017	Wednesday 08 Feb 2017	1	770
9	22.4026315789474	22.4	Thursday 09 Feb 2017	Thursday 09 Feb 2017	1	527
15	24.93	24.9	Thursday 09 Feb 2017	Thursday 09 Feb 2017	1	527
9	22.0329824561404	22.0	Friday 10 Feb 2017	Friday 10 Feb 2017	1	39
15	25.2394736842105	25.2	Friday 10 Feb 2017	Friday 10 Feb 2017	1	39
3	23.95	23.9	Saturday 11 Feb 2017	Saturday 11 Feb 2017	1	289
5	23.95	23.9	Saturday 11 Feb 2017	Saturday 11 Feb 2017	1	289
6	23.95	23.9	Saturday 11 Feb 2017	Saturday 11 Feb 2017	1	289
19	22.8152631578947	22.8	Saturday 11 Feb 2017	Saturday 11 Feb 2017	1	289
6	23.5191379310345	23.5	Sunday 12 Feb 2017	Sunday 12 Feb 2017	1	416
18	22.48	22.5	Sunday 12 Feb 2017	Sunday 12 Feb 2017	1	416
19	22.48	22.5	Sunday 12 Feb 2017	Sunday 12 Feb 2017	1	416
7	22.97	23.0	Monday 13 Feb 2017	Monday 13 Feb 2017	1	174
15	25.1621052631579	25.2	Monday 13 Feb 2017	Monday 13 Feb 2017	1	174
22	22.97	23.0	Monday 13 Feb 2017	Monday 13 Feb 2017	1	174
6	22.725	22.7	Tuesday 14 Feb 2017	Tuesday 14 Feb 2017	1	671
15	25.7841379310345	25.8	Tuesday 14 Feb 2017	Tuesday 14 Feb 2017	1	671
8	23.0301754385965	23.0	Wednesday 15 Feb 2017	Wednesday 15 Feb 2017	1	799
14	25.8831578947368	25.9	Wednesday 15 Feb 2017	Wednesday 15 Feb 2017	1	799
7	23.46	23.5	Thursday 16 Feb 2017	Thursday 16 Feb 2017	1	556
15	25.8337931034483	25.8	Thursday 16 Feb 2017	Thursday 16 Feb 2017	1	556
7	23.5022413793103	23.5	Friday 17 Feb 2017	Friday 17 Feb 2017	1	68
15	25.5772413793103	25.6	Friday 17 Feb 2017	Friday 17 Feb 2017	1	68
2	24.44	24.4	Saturday 18 Feb 2017	Saturday 18 Feb 2017	1	318
3	24.44	24.4	Saturday 18 Feb 2017	Saturday 18 Feb 2017	1	318
11	23.1558620689655	23.2	Saturday 18 Feb 2017	Saturday 18 Feb 2017	1	318
9	22.9953448275862	23.0	Sunday 19 Feb 2017	Sunday 19 Feb 2017	1	445
14	24.0531578947368	24.1	Sunday 19 Feb 2017	Sunday 19 Feb 2017	1	445
7	23.3924137931035	23.4	Monday 20 Feb 2017	Monday 20 Feb 2017	1	203
16	25.7989473684211	25.8	Monday 20 Feb 2017	Monday 20 Feb 2017	1	203
15	25.7841379310345	25.8	Tuesday 21 Feb 2017	Tuesday 21 Feb 2017	1	700
23	22.97	23.0	Tuesday 21 Feb 2017	Tuesday 21 Feb 2017	1	700
6	22.9614035087719	23.0	Wednesday 22 Feb 2017	Wednesday 22 Feb 2017	1	828
15	25.3775862068966	25.4	Wednesday 22 Feb 2017	Wednesday 22 Feb 2017	1	828
1	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
2	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
3	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
4	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
5	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
6	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
7	22.97	23.0	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
14	25.42	25.4	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
15	25.42	25.4	Thursday 23 Feb 2017	Thursday 23 Feb 2017	1	585
5	22.9277586206897	22.9	Friday 24 Feb 2017	Friday 24 Feb 2017	1	96
17	24.93	24.9	Friday 24 Feb 2017	Friday 24 Feb 2017	1	96
6	24.3884210526316	24.4	Saturday 25 Feb 2017	Saturday 25 Feb 2017	1	346
9	22.97	23.0	Saturday 25 Feb 2017	Saturday 25 Feb 2017	1	346
10	22.97	23.0	Saturday 25 Feb 2017	Saturday 25 Feb 2017	1	346
11	22.97	23.0	Saturday 25 Feb 2017	Saturday 25 Feb 2017	1	346
12	22.97	23.0	Saturday 25 Feb 2017	Saturday 25 Feb 2017	1	346
20	22.97	23.0	Saturday 25 Feb 2017	Saturday 25 Feb 2017	1	346
10	22.9528070175439	23.0	Sunday 26 Feb 2017	Sunday 26 Feb 2017	1	473
16	24.4314035087719	24.4	Sunday 26 Feb 2017	Sunday 26 Feb 2017	1	473
7	23.46	23.5	Monday 27 Feb 2017	Monday 27 Feb 2017	1	231
17	26.5447368421053	26.5	Monday 27 Feb 2017	Monday 27 Feb 2017	1	231
5	22.4885964912281	22.5	Tuesday 28 Feb 2017	Tuesday 28 Feb 2017	1	728
12	26.6856896551724	26.7	Tuesday 28 Feb 2017	Tuesday 28 Feb 2017	1	728
9	22.97	23.0	Wednesday 01 Mar 2017	Wednesday 01 Mar 2017	1	744
15	24.9384482758621	24.9	Wednesday 01 Mar 2017	Wednesday 01 Mar 2017	1	744
8	23.4943859649123	23.5	Thursday 02 Mar 2017	Thursday 02 Mar 2017	1	501
15	25.4115517241379	25.4	Thursday 02 Mar 2017	Thursday 02 Mar 2017	1	501
9	22.8094827586207	22.8	Friday 03 Mar 2017	Friday 03 Mar 2017	1	13
15	24.5498275862069	24.5	Friday 03 Mar 2017	Friday 03 Mar 2017	1	13
4	23.95	23.9	Saturday 04 Mar 2017	Saturday 04 Mar 2017	1	263
6	23.95	23.9	Saturday 04 Mar 2017	Saturday 04 Mar 2017	1	263
14	23.95	23.9	Saturday 04 Mar 2017	Saturday 04 Mar 2017	1	263
15	23.95	23.9	Saturday 04 Mar 2017	Saturday 04 Mar 2017	1	263
16	23.95	23.9	Saturday 04 Mar 2017	Saturday 04 Mar 2017	1	263
23	22.97	23.0	Saturday 04 Mar 2017	Saturday 04 Mar 2017	1	263
8	22.97	23.0	Sunday 05 Mar 2017	Sunday 05 Mar 2017	1	390
16	23.9585964912281	24.0	Sunday 05 Mar 2017	Sunday 05 Mar 2017	1	390
7	23.2318965517241	23.2	Monday 06 Mar 2017	Monday 06 Mar 2017	1	147
14	25.42	25.4	Monday 06 Mar 2017	Monday 06 Mar 2017	1	147
2	24.3798245614035	24.4	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1	644
20	23.3826315789474	23.4	Tuesday 07 Mar 2017	Tuesday 07 Mar 2017	1	644
8	23.1075438596491	23.1	Wednesday 08 Mar 2017	Wednesday 08 Mar 2017	1	772
14	25.4284210526316	25.4	Wednesday 08 Mar 2017	Wednesday 08 Mar 2017	1	772
5	22.598275862069	22.6	Thursday 09 Mar 2017	Thursday 09 Mar 2017	1	529
15	25.4031034482759	25.4	Thursday 09 Mar 2017	Thursday 09 Mar 2017	1	529
0	23.0301754385965	23.0	Friday 10 Mar 2017	Friday 10 Mar 2017	1	41
14	25.2394736842105	25.2	Friday 10 Mar 2017	Friday 10 Mar 2017	1	41
0	23.9328070175439	23.9	Saturday 11 Mar 2017	Saturday 11 Mar 2017	1	291
18	22.97	23.0	Saturday 11 Mar 2017	Saturday 11 Mar 2017	1	291
23	22.97	23.0	Saturday 11 Mar 2017	Saturday 11 Mar 2017	1	291
9	22.4714035087719	22.5	Sunday 12 Mar 2017	Sunday 12 Mar 2017	1	418
20	23.9584482758621	24.0	Sunday 12 Mar 2017	Sunday 12 Mar 2017	1	418
7	22.4885964912281	22.5	Monday 13 Mar 2017	Monday 13 Mar 2017	1	176
16	24.4822413793104	24.5	Monday 13 Mar 2017	Monday 13 Mar 2017	1	176
7	22.9614035087719	23.0	Tuesday 14 Mar 2017	Tuesday 14 Mar 2017	1	673
15	24.44	24.4	Tuesday 14 Mar 2017	Tuesday 14 Mar 2017	1	673
8	22.8939655172414	22.9	Wednesday 15 Mar 2017	Wednesday 15 Mar 2017	1	801
13	23.8468421052632	23.8	Wednesday 15 Mar 2017	Wednesday 15 Mar 2017	1	801
7	22.8754385964912	22.9	Thursday 16 Mar 2017	Thursday 16 Mar 2017	1	558
15	25.42	25.4	Thursday 16 Mar 2017	Thursday 16 Mar 2017	1	558
2	22.48	22.5	Friday 17 Mar 2017	Friday 17 Mar 2017	1	70
16	25.4284210526316	25.4	Friday 17 Mar 2017	Friday 17 Mar 2017	1	70
4	22.48	22.5	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
5	22.48	22.5	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
6	22.48	22.5	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
7	22.48	22.5	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
8	22.48	22.5	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
9	22.48	22.5	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
17	24.44	24.4	Saturday 18 Mar 2017	Saturday 18 Mar 2017	1	320
9	22.97	23.0	Sunday 19 Mar 2017	Sunday 19 Mar 2017	1	447
10	22.97	23.0	Sunday 19 Mar 2017	Sunday 19 Mar 2017	1	447
11	22.97	23.0	Sunday 19 Mar 2017	Sunday 19 Mar 2017	1	447
17	24.4146551724138	24.4	Sunday 19 Mar 2017	Sunday 19 Mar 2017	1	447
22	22.97	23.0	Sunday 19 Mar 2017	Sunday 19 Mar 2017	1	447
23	22.97	23.0	Sunday 19 Mar 2017	Sunday 19 Mar 2017	1	447
5	22.48	22.5	Monday 20 Mar 2017	Monday 20 Mar 2017	1	205
14	24.93	24.9	Monday 20 Mar 2017	Monday 20 Mar 2017	1	205
0	22.97	23.0	Tuesday 21 Mar 2017	Tuesday 21 Mar 2017	1	702
1	22.97	23.0	Tuesday 21 Mar 2017	Tuesday 21 Mar 2017	1	702
16	24.7580701754386	24.8	Tuesday 21 Mar 2017	Tuesday 21 Mar 2017	1	702
4	22.48	22.5	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	1	830
5	22.48	22.5	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	1	830
6	22.48	22.5	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	1	830
7	22.48	22.5	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	1	830
16	25.5884210526316	25.6	Wednesday 22 Mar 2017	Wednesday 22 Mar 2017	1	830
5	22.48	22.5	Thursday 23 Mar 2017	Thursday 23 Mar 2017	1	587
17	25.585	25.6	Thursday 23 Mar 2017	Thursday 23 Mar 2017	1	587
6	22.48	22.5	Friday 24 Mar 2017	Friday 24 Mar 2017	1	98
7	22.48	22.5	Friday 24 Mar 2017	Friday 24 Mar 2017	1	98
14	24.5861403508772	24.6	Friday 24 Mar 2017	Friday 24 Mar 2017	1	98
3	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
4	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
5	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
6	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
7	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
8	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
17	24.2203448275862	24.2	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
22	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
23	22.48	22.5	Saturday 25 Mar 2017	Saturday 25 Mar 2017	1	348
5	22.0068965517241	22.0	Sunday 26 Mar 2017	Sunday 26 Mar 2017	1	475
17	23.3839655172414	23.4	Sunday 26 Mar 2017	Sunday 26 Mar 2017	1	475
0	22.849649122807	22.8	Monday 27 Mar 2017	Monday 27 Mar 2017	1	233
15	24.7018965517241	24.7	Monday 27 Mar 2017	Monday 27 Mar 2017	1	233
6	22.7894736842105	22.8	Tuesday 28 Mar 2017	Tuesday 28 Mar 2017	1	730
16	25.3142105263158	25.3	Tuesday 28 Mar 2017	Tuesday 28 Mar 2017	1	730
6	22.4885964912281	22.5	Wednesday 29 Mar 2017	Wednesday 29 Mar 2017	1	857
17	26.2974137931035	26.3	Wednesday 29 Mar 2017	Wednesday 29 Mar 2017	1	857
12	25.8863157894737	25.9	Thursday 30 Mar 2017	Thursday 30 Mar 2017	1	613
23	23.0713793103448	23.1	Thursday 30 Mar 2017	Thursday 30 Mar 2017	1	613
6	22.48	22.5	Friday 31 Mar 2017	Friday 31 Mar 2017	1	123
14	25.1019298245614	25.1	Friday 31 Mar 2017	Friday 31 Mar 2017	1	123
22	22.2603448275862	22.3	Saturday 01 Apr 2017	Saturday 01 Apr 2017	1	248
23	23.1505263157895	23.2	Saturday 01 Apr 2017	Saturday 01 Apr 2017	1	248
3	23.9585964912281	24.0	Sunday 02 Apr 2017	Sunday 02 Apr 2017	1	375
5	23.9585964912281	24.0	Sunday 02 Apr 2017	Sunday 02 Apr 2017	1	375
11	22.5057894736842	22.5	Sunday 02 Apr 2017	Sunday 02 Apr 2017	1	375
21	23.9585964912281	24.0	Sunday 02 Apr 2017	Sunday 02 Apr 2017	1	375
8	23.2403448275862	23.2	Monday 03 Apr 2017	Monday 03 Apr 2017	1	132
16	25.2594827586207	25.3	Monday 03 Apr 2017	Monday 03 Apr 2017	1	132
3	22.97	23.0	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	1	629
4	22.97	23.0	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	1	629
5	22.97	23.0	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	1	629
6	22.97	23.0	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	1	629
15	24.5861403508772	24.6	Tuesday 04 Apr 2017	Tuesday 04 Apr 2017	1	629
6	22.48	22.5	Wednesday 05 Apr 2017	Wednesday 05 Apr 2017	1	757
7	22.48	22.5	Wednesday 05 Apr 2017	Wednesday 05 Apr 2017	1	757
16	25.9	25.9	Wednesday 05 Apr 2017	Wednesday 05 Apr 2017	1	757
7	22.48	22.5	Thursday 06 Apr 2017	Thursday 06 Apr 2017	1	514
16	26.2555172413793	26.3	Thursday 06 Apr 2017	Thursday 06 Apr 2017	1	514
0	23.2318965517241	23.2	Friday 07 Apr 2017	Friday 07 Apr 2017	1	26
12	26.269649122807	26.3	Friday 07 Apr 2017	Friday 07 Apr 2017	1	26
17	24.5160344827586	24.5	Saturday 08 Apr 2017	Saturday 08 Apr 2017	1	276
23	22.6489655172414	22.6	Saturday 08 Apr 2017	Saturday 08 Apr 2017	1	276
1	22.48	22.5	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
2	22.48	22.5	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
3	22.48	22.5	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
4	22.48	22.5	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
5	22.48	22.5	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
6	22.48	22.5	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
23	24.3808620689655	24.4	Sunday 09 Apr 2017	Sunday 09 Apr 2017	1	403
4	22.5057894736842	22.5	Monday 10 Apr 2017	Monday 10 Apr 2017	1	161
17	29.1018965517241	29.1	Monday 10 Apr 2017	Monday 10 Apr 2017	1	161
0	26.39	26.4	Tuesday 11 Apr 2017	Tuesday 11 Apr 2017	1	658
23	23.831724137931	23.8	Tuesday 11 Apr 2017	Tuesday 11 Apr 2017	1	658
2	22.97	23.0	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
3	22.97	23.0	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
4	22.97	23.0	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
5	22.97	23.0	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
6	22.97	23.0	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
7	22.97	23.0	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
12	24.8612280701754	24.9	Wednesday 12 Apr 2017	Wednesday 12 Apr 2017	1	786
7	22.6320689655172	22.6	Thursday 13 Apr 2017	Thursday 13 Apr 2017	1	543
16	25.9	25.9	Thursday 13 Apr 2017	Thursday 13 Apr 2017	1	543
1	22.48	22.5	Friday 14 Apr 2017	Friday 14 Apr 2017	1	55
3	22.48	22.5	Friday 14 Apr 2017	Friday 14 Apr 2017	1	55
20	24.2938596491228	24.3	Friday 14 Apr 2017	Friday 14 Apr 2017	1	55
6	22.0501754385965	22.1	Saturday 15 Apr 2017	Saturday 15 Apr 2017	1	305
16	24.93	24.9	Saturday 15 Apr 2017	Saturday 15 Apr 2017	1	305
17	24.93	24.9	Saturday 15 Apr 2017	Saturday 15 Apr 2017	1	305
20	22.7636842105263	22.8	Sunday 16 Apr 2017	Sunday 16 Apr 2017	1	432
22	24.44	24.4	Sunday 16 Apr 2017	Sunday 16 Apr 2017	1	432
2	24.44	24.4	Monday 17 Apr 2017	Monday 17 Apr 2017	1	190
3	24.44	24.4	Monday 17 Apr 2017	Monday 17 Apr 2017	1	190
4	24.44	24.4	Monday 17 Apr 2017	Monday 17 Apr 2017	1	190
18	22.4971929824561	22.5	Monday 17 Apr 2017	Monday 17 Apr 2017	1	190
7	22.9784482758621	23.0	Tuesday 18 Apr 2017	Tuesday 18 Apr 2017	1	687
16	25.42	25.4	Tuesday 18 Apr 2017	Tuesday 18 Apr 2017	1	687
3	22.97	23.0	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	1	815
4	22.97	23.0	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	1	815
5	22.97	23.0	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	1	815
11	25.3777586206897	25.4	Wednesday 19 Apr 2017	Wednesday 19 Apr 2017	1	815
5	22.97	23.0	Thursday 20 Apr 2017	Thursday 20 Apr 2017	1	572
15	25.3598245614035	25.4	Thursday 20 Apr 2017	Thursday 20 Apr 2017	1	572
3	22.97	23.0	Friday 21 Apr 2017	Friday 21 Apr 2017	1	83
4	22.97	23.0	Friday 21 Apr 2017	Friday 21 Apr 2017	1	83
5	22.97	23.0	Friday 21 Apr 2017	Friday 21 Apr 2017	1	83
6	22.97	23.0	Friday 21 Apr 2017	Friday 21 Apr 2017	1	83
7	22.97	23.0	Friday 21 Apr 2017	Friday 21 Apr 2017	1	83
14	24.811724137931	24.8	Friday 21 Apr 2017	Friday 21 Apr 2017	1	83
5	22.849649122807	22.8	Saturday 22 Apr 2017	Saturday 22 Apr 2017	1	333
21	24.0961403508772	24.1	Saturday 22 Apr 2017	Saturday 22 Apr 2017	1	333
7	22.48	22.5	Sunday 23 Apr 2017	Sunday 23 Apr 2017	1	460
17	25.42	25.4	Sunday 23 Apr 2017	Sunday 23 Apr 2017	1	460
6	22.5053448275862	22.5	Monday 24 Apr 2017	Monday 24 Apr 2017	1	218
15	24.5775438596491	24.6	Monday 24 Apr 2017	Monday 24 Apr 2017	1	218
6	22.9446551724138	22.9	Tuesday 25 Apr 2017	Tuesday 25 Apr 2017	1	715
14	24.9131034482759	24.9	Tuesday 25 Apr 2017	Tuesday 25 Apr 2017	1	715
6	22.4968965517241	22.5	Wednesday 26 Apr 2017	Wednesday 26 Apr 2017	1	843
15	25.8242105263158	25.8	Wednesday 26 Apr 2017	Wednesday 26 Apr 2017	1	843
6	22.9277586206897	22.9	Thursday 27 Apr 2017	Thursday 27 Apr 2017	1	600
17	28.35	28.4	Thursday 27 Apr 2017	Thursday 27 Apr 2017	1	600
5	23.46	23.5	Friday 28 Apr 2017	Friday 28 Apr 2017	1	111
6	23.46	23.5	Friday 28 Apr 2017	Friday 28 Apr 2017	1	111
7	23.46	23.5	Friday 28 Apr 2017	Friday 28 Apr 2017	1	111
16	25.301724137931	25.3	Friday 28 Apr 2017	Friday 28 Apr 2017	1	111
5	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
6	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
7	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
8	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
9	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
19	24.2938596491228	24.3	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
22	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
23	22.97	23.0	Saturday 29 Apr 2017	Saturday 29 Apr 2017	1	361
8	22.725	22.7	Sunday 30 Apr 2017	Sunday 30 Apr 2017	1	488
23	23.9070175438597	23.9	Sunday 30 Apr 2017	Sunday 30 Apr 2017	1	488
0	24.44	24.4	Monday 01 May 2017	Monday 01 May 2017	1	127
21	21.99	22.0	Monday 01 May 2017	Monday 01 May 2017	1	127
22	21.99	22.0	Monday 01 May 2017	Monday 01 May 2017	1	127
3	24.44	24.4	Tuesday 02 May 2017	Tuesday 02 May 2017	1	624
4	24.44	24.4	Tuesday 02 May 2017	Tuesday 02 May 2017	1	624
5	24.44	24.4	Tuesday 02 May 2017	Tuesday 02 May 2017	1	624
19	20.4354385964912	20.4	Tuesday 02 May 2017	Tuesday 02 May 2017	1	624
2	22.7587931034483	22.8	Wednesday 03 May 2017	Wednesday 03 May 2017	1	752
