colour	x	y	key	group	clickSelects	showSelected1	PANEL
#8DD3C7	2	11.1111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	3	10.1111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	4	9.5	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	5	8.88888888888889	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	5	9	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	6	9.38888888888889	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	7	9.61111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	8	10	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	8	10.1111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	9	10.1111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	11	11.1111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	11	11	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	12	11.8888888888889	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	13	13.1111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	14	12.2222222222222	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	14	11.5	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	15	14.7777777777778	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	16	13.8888888888889	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	17	14.4444444444444	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	20	11.6666666666667	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	20	11.6111111111111	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	22	9.88888888888889	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	23	10	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	23	9.77777777777778	Friday 02 Jun 2017	8	Friday 02 Jun 2017	Friday 02 Jun 2017	2
#8DD3C7	0	-1	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	1	-1.66666666666667	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	2	-1.88888888888889	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	3	-1.88888888888889	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	4	-2.22222222222222	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	4	-2	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	5	-2	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	6	-2	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	7	-2.22222222222222	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	7	-2	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	8	-2	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	9	-1.72222222222222	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	10	-1.11111111111111	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	10	-1.27777777777778	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	11	-0.777777777777777	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	12	-0.222222222222221	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	13	0	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	14	0.777777777777777	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	16	1.11111111111111	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	17	-0.222222222222221	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	18	0.499999999999999	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	19	0.555555555555556	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	19	0.611111111111112	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	20	0.722222222222221	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	21	0.611111111111112	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	22	1.11111111111111	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	22	0.88888888888889	Friday 02 Mar 2018	9	Friday 02 Mar 2018	Friday 02 Mar 2018	2
#8DD3C7	0	19	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	1	18	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	2	17.2222222222222	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	2	17	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	3	16	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	4	16	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	5	15	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	5	15	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	6	14	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	7	14	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	8	15	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	8	15	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	9	16	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	10	17	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	11	18.3333333333333	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	11	18	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	12	19	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	13	20	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	14	20	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	14	20	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	15	20	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	16	21	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	17	21.1111111111111	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	17	21	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	18	21	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	19	20	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	20	18.8888888888889	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	20	19	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	21	17	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	22	17	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	23	15.5555555555556	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	23	16	Friday 02 Sep 2016	10	Friday 02 Sep 2016	Friday 02 Sep 2016	2
#8DD3C7	0	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	1	-8.33333333333333	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	1	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	1	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	2	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	4	-7.77777777777778	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	4	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	5	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	6	-7	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	7	-7.22222222222222	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	7	-7	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	8	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	9	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	10	-7.77777777777778	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	10	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	11	-7	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	12	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	13	-6.11111111111111	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	13	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	14	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	15	-5	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	16	-5.55555555555556	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	16	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	17	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	18	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	19	-6.11111111111111	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	19	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	19	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	20	-6	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	21	-7	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	22	-7.22222222222222	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	22	-7	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	23	-8	Friday 03 Feb 2017	11	Friday 03 Feb 2017	Friday 03 Feb 2017	2
#8DD3C7	0	20	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	1	20	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	2	18.3333333333333	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	2	18	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	3	19	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	4	18	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	5	18	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	6	17	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	7	18	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	8	19.4444444444444	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	8	19	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	9	20	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	10	22	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	11	22	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	12	23	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	13	24	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	14	25	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	14	25	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	15	25	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	16	26	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	17	26	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	18	26	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	19	26	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	20	23.8888888888889	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	20	24	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	21	23	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	22	22	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	23	21	Friday 03 Jun 2016	12	Friday 03 Jun 2016	Friday 03 Jun 2016	2
#8DD3C7	0	-10	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	1	-10	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	1	-10	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	2	-11	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	3	-11	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	4	-11.6666666666667	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	4	-12	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	5	-12	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	6	-13	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	7	-13.3333333333333	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	7	-13	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	8	-12	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	9	-12	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	10	-11.1111111111111	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	10	-11	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	11	-11	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	12	-10	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	13	-8.88888888888889	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	13	-9	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	14	-8	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	15	-8	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	16	-8.33333333333333	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	16	-9	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	17	-9	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	18	-10	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	19	-11.1111111111111	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	19	-11	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	20	-12	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	21	-13	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	22	-13.8888888888889	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	22	-14	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	23	-14	Friday 03 Mar 2017	13	Friday 03 Mar 2017	Friday 03 Mar 2017	2
#8DD3C7	0	14.7777777777778	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	1	15	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	2	15.5555555555556	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	2	15.2777777777778	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	3	15.1111111111111	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	4	14.1111111111111	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	5	14.4444444444444	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	6	13.2777777777778	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	7	12.3888888888889	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	8	12.2222222222222	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	8	12.2222222222222	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	9	11.7777777777778	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	11	11.6666666666667	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	13	11.8888888888889	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	14	11.6666666666667	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	14	11.7222222222222	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	16	10.6111111111111	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	17	10	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	17	10.2222222222222	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	18	9.61111111111111	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	19	8.38888888888889	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	20	7.22222222222222	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	20	7	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	21	6.61111111111111	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	22	5.88888888888889	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	23	5	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	23	5.22222222222222	Friday 03 Nov 2017	14	Friday 03 Nov 2017	Friday 03 Nov 2017	2
#8DD3C7	0	20.7777777777778	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	1	20.6111111111111	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	2	20.5555555555556	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	3	20.2777777777778	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	4	20.8888888888889	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	5	20.5555555555556	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	6	20.3888888888889	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	7	20.6111111111111	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	8	21.6666666666667	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	8	21.6111111111111	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	9	22	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	11	25.5555555555556	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	12	27.2222222222222	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	13	28.3888888888889	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	14	27.2222222222222	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	14	27.2777777777778	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	15	21.7222222222222	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	17	23.8888888888889	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	17	23.7777777777778	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	20	21.6666666666667	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	20	21.7222222222222	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	22	21.2222222222222	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	23	20.2777777777778	Friday 04 Aug 2017	15	Friday 04 Aug 2017	Friday 04 Aug 2017	2
#8DD3C7	0	-14	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	1	-13.8888888888889	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	1	-14	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	2	-14	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	3	-14	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	4	-14	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	5	-15	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	6	-17	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	7	-17.2222222222222	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	7	-17	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	8	-15	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	9	-13	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	10	-11	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
#8DD3C7	11	-8	Friday 04 Mar 2016	16	Friday 04 Mar 2016	Friday 04 Mar 2016	2
